Time,Mass,DampingCoefficient,SpringCoefficient,Displacement,Velocity
8.56856856856857,250,3000,15000,1.54793593579652e-08,-1.05329785368426e-07
8.57857857857858,250,3000,15000,1.43364073964328e-08,-1.15125000927954e-07
8.58858858858859,250,3000,15000,1.31801911120743e-08,-1.25360163926828e-07
8.5985985985986,250,3000,15000,1.20078267099512e-08,-1.35664783951938e-07
8.60860860860861,250,3000,15000,1.08166187433559e-08,-1.45627042155698e-07
8.61861861861862,250,3000,15000,9.60406011381881e-09,-1.54793791256086e-07
8.62862862862863,250,3000,15000,8.36783207110088e-09,-1.62670555536602e-07
8.63863863863864,250,3000,15000,7.10580421320154e-09,-1.68721530846312e-07
8.64864864864865,250,3000,15000,5.81603448635045e-09,-1.72369584599807e-07
8.65865865865866,250,3000,15000,4.49676918501287e-09,-1.72996255777225e-07
8.66866866866867,250,3000,15000,3.14644295188819e-09,-1.69941754924246e-07
8.67867867867868,250,3000,15000,1.76367877791032e-09,-1.625049641521e-07
8.68868868868869,250,3000,15000,3.47288002247134e-10,-1.49943437137553e-07
8.6986986986987,250,3000,15000,-8.81505178022679e-10,-1.34580569992478e-07
8.70870870870871,250,3000,15000,-1.25077890347755e-09,-1.25784106703025e-07
8.71871871871872,250,3000,15000,-8.33566710876729e-10,-1.23352282267953e-07
8.72872872872873,250,3000,15000,2.42860402333708e-10,-1.26313236403862e-07
8.73873873873874,250,3000,15000,1.8579874229061e-09,-1.33745125817007e-07
8.74874874874875,250,3000,15000,3.8980553217912e-09,-1.44776124203299e-07
8.75875875875876,250,3000,15000,6.25606105413815e-09,-1.58584422248303e-07
8.76876876876877,250,3000,15000,8.8317575592945e-09,-1.74398227627237e-07
8.77877877877878,250,3000,15000,1.15316537608062e-08,-1.91495765004976e-07
8.78878878878879,250,3000,15000,1.42690145664177e-08,-2.09205276036049e-07
8.7987987987988,250,3000,15000,1.69638608680717e-08,-2.26905019364639e-07
8.80880880880881,250,3000,15000,1.95429695419093e-08,-2.44023270624585e-07
8.81881881881882,250,3000,15000,2.19398734482703e-08,-2.60038322439379e-07
8.82882882882883,250,3000,15000,2.40948614316925e-08,-2.74478484422169e-07
8.83883883883884,250,3000,15000,2.59549783209125e-08,-2.86922083175757e-07
8.84884884884885,250,3000,15000,2.74740249288649e-08,-2.969974622926e-07
8.85885885885886,250,3000,15000,2.8612558052683e-08,-3.0438298235481e-07
8.86886886886887,250,3000,15000,2.93378904736984e-08,-3.08807020934153e-07
8.87887887887888,250,3000,15000,2.96240909574411e-08,-3.10047972592051e-07
8.88888888888889,250,3000,15000,2.94519842536396e-08,-3.07934248879577e-07
8.8988988988989,250,3000,15000,2.88091510962207e-08,-3.02344278337465e-07
8.90890890890891,250,3000,15000,2.76899282033098e-08,-2.93206506496097e-07
8.91891891891892,250,3000,15000,2.60954082772302e-08,-2.80499395875514e-07
8.92892892892893,250,3000,15000,2.40334400045043e-08,-2.64251425985412e-07
8.93893893893894,250,3000,15000,2.15186280558523e-08,-2.44541093325136e-07
8.94894894894895,250,3000,15000,1.85723330861933e-08,-2.21496911383696e-07
8.95895895895896,250,3000,15000,1.52226717346444e-08,-1.95297410639743e-07
8.96896896896897,250,3000,15000,1.15045166245214e-08,-1.66171138561599e-07
8.97897897897898,250,3000,15000,7.45949636333829e-09,-1.34396659607222e-07
8.98898898898899,250,3000,15000,3.13599554280761e-09,-1.00302555224244e-07
8.998998998999,250,3000,15000,-1.41084526115974e-09,-6.4267423849934e-08
9.00900900900901,250,3000,15000,-6.11912948845447e-09,-2.67198809112318e-08
9.01901901901902,250,3000,15000,-1.09202045947688e-08,1.18614411752828e-08
9.02902902902903,250,3000,15000,-1.57386620515967e-08,5.09478930033623e-08
9.03903903903904,250,3000,15000,-2.04923373462336e-08,8.99608081771154e-08
9.04904904904905,250,3000,15000,-2.50923099817766e-08,1.28271503310992e-07
9.05905905905906,250,3000,15000,-2.94429034771242e-08,1.65201278029782e-07
9.06906906906907,250,3000,15000,-3.34416853669771e-08,2.0002141496863e-07
9.07907907907908,250,3000,15000,-3.69794672018366e-08,2.31953179773018e-07
9.08908908908909,250,3000,15000,-3.99403045480064e-08,2.60167821098775e-07
9.0990990990991,250,3000,15000,-4.22014969875916e-08,2.83786570612083e-07
9.10910910910911,250,3000,15000,-4.36335881184988e-08,3.01880642989459e-07
9.11911911911912,250,3000,15000,-4.41003655544361e-08,3.13471235917767e-07
9.12912912912913,250,3000,15000,-4.34588609249134e-08,3.17529530094227e-07
9.13913913913914,250,3000,15000,-4.15593498752421e-08,3.12976689226382e-07
9.14914914914915,250,3000,15000,-3.87623562851561e-08,3.0088404643582e-07
9.15915915915916,250,3000,15000,-3.6742156703953e-08,2.88389564488879e-07
9.16916916916917,250,3000,15000,-3.55352589938912e-08,2.76217503652855e-07
9.17917917917918,250,3000,15000,-3.50265269529915e-08,2.64438977063632e-07
9.18918918918919,250,3000,15000,-3.51064911982806e-08,2.53117988728112e-07
9.1991991991992,250,3000,15000,-3.56713491657914e-08,2.42311433524222e-07
9.20920920920921,250,3000,15000,-3.66229651105632e-08,2.32069097200908e-07
9.21921921921922,250,3000,15000,-3.7868870106641e-08,2.2243365637814e-07
9.22922922922923,250,3000,15000,-3.93222620470764e-08,2.13440678546906e-07
9.23923923923924,250,3000,15000,-4.09020056439268e-08,2.05118622069221e-07
9.24924924924925,250,3000,15000,-4.2532632428256e-08,1.97488836178117e-07
9.25925925925926,250,3000,15000,-4.41443407501338e-08,1.90565560977651e-07
9.26926926926927,250,3000,15000,-4.5672995778636e-08,1.84355927442899e-07
9.27927927927928,250,3000,15000,-4.7060129501845e-08,1.78859957419961e-07
9.28928928928929,250,3000,15000,-4.82529407268489e-08,1.74070563625958e-07
9.2992992992993,250,3000,15000,-4.9204295079742e-08,1.69973549649031e-07
9.30930930930931,250,3000,15000,-4.9872725005625e-08,1.66547609948345e-07
9.31931931931932,250,3000,15000,-5.02224297686047e-08,1.63764329854087e-07
9.32932932932933,250,3000,15000,-5.02232754517936e-08,1.61588185567462e-07
9.33933933933934,250,3000,15000,-4.98507949573111e-08,1.59976544160703e-07
9.34934934934935,250,3000,15000,-4.90861880062824e-08,1.58879663577059e-07
9.35935935935936,250,3000,15000,-4.79163211388378e-08,1.582406926308e-07
9.36936936936937,250,3000,15000,-4.63337277141161e-08,1.57995671007226e-07
9.37937937937938,250,3000,15000,-4.43366079102598e-08,1.58073529262648e-07
9.38938938938939,250,3000,15000,-4.19288287244192e-08,1.58396088824408e-07
9.3993993993994,250,3000,15000,-3.91199239727499e-08,1.58878061990863e-07
9.40940940940941,250,3000,15000,-3.59250942904142e-08,1.59427051931396e-07
9.41941941941942,250,3000,15000,-3.23652071315793e-08,1.59943552686404e-07
9.42942942942943,250,3000,15000,-2.8466796769421e-08,1.60320949167323e-07
9.43943943943944,250,3000,15000,-2.42620642961182e-08,1.60445517156586e-07
9.44944944944945,250,3000,15000,-1.97888776228595e-08,1.6019642330768e-07
9.45945945945946,250,3000,15000,-1.50907714798348e-08,1.59445725145068e-07
9.46946946946947,250,3000,15000,-1.0216947416246e-08,1.5805837106429e-07
9.47947947947948,250,3000,15000,-5.22227380029494e-09,1.55892200331853e-07
9.48948948948949,250,3000,15000,-1.67285819196704e-10,1.52797943085342e-07
9.4994994994995,250,3000,15000,4.88181452083511e-09,1.48619220333305e-07
9.50950950950951,250,3000,15000,9.85315839457582e-09,1.43192543955351e-07
9.51951951951952,250,3000,15000,1.46692101577936e-08,1.36347316702113e-07
9.52952952952953,250,3000,15000,1.92467673472563e-08,1.27905832195209e-07
9.53953953953954,250,3000,15000,2.34969606807201e-08,1.17683274927318e-07
9.54954954954955,250,3000,15000,2.73252540569374e-08,1.05487720262121e-07
9.55955955955956,250,3000,15000,3.06314445556538e-08,9.11201344343255e-08
9.56956956956957,250,3000,15000,3.33096624376086e-08,7.43743745496645e-08
9.57957957957958,250,3000,15000,3.5248371144537e-08,5.50371885848735e-08
9.58958958958959,250,3000,15000,3.63303672991628e-08,3.28882153877544e-08
9.5995995995996,250,3000,15000,3.64849122316306e-08,1.05264670335684e-08
9.60960960960961,250,3000,15000,3.58909649051745e-08,-2.32788649568334e-09
9.61961961961962,250,3000,15000,3.46815434078555e-08,-6.21609386476659e-09
9.62962962962963,250,3000,15000,3.29702470150953e-08,-2.6301653612234e-09
9.63963963963964,250,3000,15000,3.08638210491406e-08,7.02416651396331e-09
9.64964964964965,250,3000,15000,2.84621568790633e-08,2.14274470463702e-08
9.65965965965966,250,3000,15000,2.58582919207602e-08,3.93464993081328e-08
9.66966966966967,250,3000,15000,2.31384096369532e-08,5.96344241579463e-08
9.67967967967968,250,3000,15000,2.03818395371892e-08,8.1230600241065e-08
9.68968968968969,250,3000,15000,1.76610571778403e-08,1.03160683989302e-07
9.6996996996997,250,3000,15000,1.50416841621035e-08,1.24536609621031e-07
9.70970970970971,250,3000,15000,1.25824881400009e-08,1.44556589141184e-07
9.71971971971972,250,3000,15000,1.03353828083796e-08,1.62505112341252e-07
9.72972972972973,250,3000,15000,8.34542791091202e-09,1.77752946799286e-07
9.73973973973974,250,3000,15000,6.65082923809533e-09,1.89757137879895e-07
9.74974974974975,250,3000,15000,5.28293862725184e-09,1.9806100873425e-07
9.75975975975976,250,3000,15000,4.26625396252885e-09,2.02294160300078e-07
9.76976976976977,250,3000,15000,3.618419174899e-09,2.02172471301668e-07
9.77977977977978,250,3000,15000,3.35022424215953e-09,1.97498098249866e-07
9.78978978978979,250,3000,15000,3.46560518893322e-09,1.88159475442079e-07
9.7997997997998,250,3000,15000,3.96164408666767e-09,1.74131314962272e-07
9.80980980980981,250,3000,15000,4.82856905363518e-09,1.55474606680972e-07
9.81981981981982,250,3000,15000,6.04975425493361e-09,1.3233661825526e-07
9.82982982982983,250,3000,15000,7.60171990248618e-09,1.04950895128782e-07
9.83983983983984,250,3000,15000,9.45413225503996e-09,7.36372605317386e-08
9.84984984984985,250,3000,15000,1.15698036181683e-08,3.88018154808937e-08
9.85985985985986,250,3000,15000,1.39046923442692e-08,9.36938779567938e-10
9.86986986986987,250,3000,15000,1.64079028325649e-08,-3.93787129823584e-08
9.87987987987988,250,3000,15000,1.90216855291042e-08,-8.14802054284443e-08
9.88988988988989,250,3000,15000,2.1681436926761e-08,-1.24616326395693e-07
9.8998998998999,250,3000,15000,2.43156995652306e-08,-1.67949585934544e-07
9.90990990990991,250,3000,15000,2.68461620310385e-08,-2.10556216308879e-07
9.91991991991992,250,3000,15000,2.91876589575332e-08,-2.51426171996025e-07
9.92992992992993,250,3000,15000,3.12481710248865e-08,-2.89463129686742e-07
9.93993993993994,250,3000,15000,3.29288249600973e-08,-3.23484488285234e-07
9.94994994994995,250,3000,15000,3.4123893536989e-08,-3.52221368909149e-07
9.95995995995996,250,3000,15000,3.47207955762105e-08,-3.74318614889571e-07
9.96996996996997,250,3000,15000,3.46000959452345e-08,-3.88334791771029e-07
9.97997997997998,250,3000,15000,3.3635505558361e-08,-3.92742187311488e-07
9.98998998998999,250,3000,15000,3.1693881376712e-08,-3.85926811482357e-07
10,250,3000,15000,2.86352264082367e-08,-3.66188396468483e-07
0,250,3000,20000,0.1,0
0.01001001001001,250,3000,20000,0.0996150304542024,-0.0753566167465873
0.02002002002002,250,3000,20000,0.0985217159081877,-0.141615131552729
0.03003003003003,250,3000,20000,0.0968078853159438,-0.199290405822014
0.04004004004004,250,3000,20000,0.0945569819209734,-0.248926972601262
0.0500500500500501,250,3000,20000,0.0918475910672327,-0.291078027857188
0.0600600600600601,250,3000,20000,0.0887524344838997,-0.326277773205592
0.0700700700700701,250,3000,20000,0.0853383702853744,-0.355041415911358
0.0800800800800801,250,3000,20000,0.0816663929712792,-0.377865168888459
0.0900900900900901,250,3000,20000,0.0777927447011255,-0.39522856696016
0.1001001001001,250,3000,20000,0.0737702736672625,-0.407626067393916
0.11011011011011,250,3000,20000,0.0696461580741461,-0.415546609583747
0.12012012012012,250,3000,20000,0.0654632078425235,-0.419449446264501
0.13013013013013,250,3000,20000,0.0612599013581795,-0.419763940960199
